PEPPERS,PEPPERS JALAPENO RAW,11979,15,0.44,455,34,5.9,0,8,2.799999952,30,492,0,0.25,1.117,0.228,1.35,8,0,0.057,0.3,3.460000038,0.144,91.69,0.033,0.319,0.062,0.62,90.0,1 cup  sliced,14,1 pepper,10,0.133,0.7,19,31,215,1,0.23,799,40,0.0,0.508,44.3,0.47,9.7
PEPPERS,PEPPERS HUNGARIAN RAW,11981,0,0.58,0,0,6.68,0,0,0.0,29,0,0,0.204,1.092,0.205,0.8,12,0,0.055,0.3,0.0,0.079,91.51,0.024,0.24,0.046,0.41,27.0,1 pepper,0,,12,0.115,0.46,16,29,202,1,0.3,140,7,0.0,0.517,92.9,0.0,0.0
PICKLES,PICKLES CHOWCHOW W/CAULIFLOWER ONION MUSTARD SWT,11983,10,2.06,38,22,26.64,0,4,1.5,121,222,0,0.085,0.0,0.067,1.5,0,0,0.02,2.0,23.87999916,0.0,68.9,0.17,0.397,0.149,0.9,245.0,1 cup,0,,23,0.092,1.4,21,22,200,527,0.23,90,5,0.0,0.01,6.0,0.16,61.6
FIREWEED,FIREWEED LEAVES RAW,11985,0,2.54,0,0,19.22,0,0,10.60000038,103,0,0,6.704,4.674,1.356,4.71,65,0,0.137,0.9,0.0,0.033,70.78,0.0,0.0,0.0,2.75,23.0,1 cup  chopped,22,1 plant,429,0.32,2.4,156,108,494,34,2.66,3598,180,0.0,0.632,2.2,0.0,0.0
MUSHROOM,MUSHROOM OYSTER RAW,11987,0,1.01,29,0,6.47,0,49,2.299999952,43,0,0,0.113,4.956,1.294,3.31,11,0,0.349,2.6,1.110000014,0.125,88.8,0.01,0.04,0.02,0.41,148.0,1 large,15,1 small,3,0.244,1.33,18,120,420,18,0.77,48,2,0.0,0.11,0.0,0.0,0.0
MUSHROOMS,MUSHROOMS STRAW CND DRND SOL,11989,0,0.97,0,0,4.64,0,0,2.5,32,0,0,0.098,0.224,0.412,3.83,0,0,0.07,15.2,0.0,0.013,89.88,0.012,0.263,0.089,0.68,182.0,1 cup,6,1 piece,10,0.133,1.43,7,61,78,384,0.67,0,0,0.0,0.014,0.0,0.0,0.0
YAUTIA (TANNIER),YAUTIA (TANNIER) RAW,11991,0,1.45,5,0,23.63,0,0,1.5,98,0,0,0.186,0.667,0.209,1.46,14,0,0.04,0.7,0.0,0.097,73.06,0.0,0.0,0.082,0.4,135.0,1 cup  sliced,305,1 root,9,0.257,0.98,24,51,598,21,0.5,8,0,0.0,0.237,5.2,0.0,0.0
MUSHROOMS,MUSHROOMS MAITAKE RAW,11993,0,0.53,0,0,6.81,0,0,2.700000048,37,0,0,0.059,6.585,0.27,1.94,0,0,0.242,2.2,2.069999933,0.146,90.53,0.03,0.09,0.03,0.19,70.45,1 cup  diced,1,1 piece  whole,1,0.252,0.3,10,74,204,1,0.75,0,0,0.0,0.056,0.0,0.01,0.0
FIDDLEHEAD FERNS,FIDDLEHEAD FERNS FRZ UNPREP,11996,280,0.69,1870,0,5.74,0,0,0.0,34,0,0,0.94,3.26,0.0,4.31,0,0,0.13,0.0,0.0,0.014,88.91,0.0,0.0,0.0,0.35,0.0,,0,,24,0.22,0.73,19,58,129,0,0.71,3350,168,0.0,0.0,17.8,0.0,0.0
BREADFRUIT SEEDS,BREADFRUIT SEEDS BOILED,12003,0,1.1,0,0,32.0,0,0,4.800000191,168,0,0,0.132,5.3,0.816,5.3,64,0,0.17,0.0,0.0,0.29,59.3,0.293,1.225,0.621,2.3,28.35,1 oz,0,,61,1.069,0.6,50,124,875,23,0.83,238,12,0.0,0.298,6.1,0.0,0.0
BREADNUTTREE SEEDS,BREADNUTTREE SEEDS DRIED,12005,0,3.81,0,0,79.39,0,0,14.89999962,367,0,0,0.303,2.1,1.875,8.62,0,0,0.14,1.9,0.0,0.03,6.5,0.214,0.896,0.454,1.68,160.0,1 cup,28,1 oz,94,2.455,4.6,115,178,2011,53,1.91,216,11,0.0,0.685,46.6,0.0,0.0
COTTONSEED FLR,COTTONSEED FLR PART DEFATTED (GLANDLESS),12007,0,6.0,0,0,40.54,0,0,3.0,359,0,0,2.143,4.065,0.448,40.96,0,0,0.399,5.6,0.0,2.102,6.3,1.133,2.958,1.588,6.2,94.0,1 cup,5,1 tbsp,478,1.18,12.66,721,1597,1772,35,11.69,434,22,0.0,0.769,2.4,0.0,0.0
COTTONSEED MEAL,COTTONSEED MEAL PART DEFATTED (GLANDLESS),12011,0,6.5,0,0,38.43,0,0,0.0,367,0,0,2.26,4.286,0.472,49.1,0,0,0.42,0.0,0.0,2.217,1.2,0.861,2.248,1.207,4.77,28.35,1 oz,0,,504,0.001,13.35,760,1684,1869,37,12.32,458,23,0.0,0.811,2.5,0.0,0.0
PUMPKIN&SQUASH SD KRNLS,PUMPKIN&SQUASH SD KRNLS DRIED,12014,0,4.88,228,0,17.81,0,63,3.900000095,541,0,0,3.021,1.745,0.339,24.54,26,0,0.32,5.6,1.0,0.21,6.92,14.258,20.904,8.674,45.85,138.0,1 cup,28,1 oz  hulled (142 seeds),43,1.387,14.97,535,1174,807,18,7.46,380,19,0.0,0.224,1.9,0.0,51.4
SAFFLOWER SD KRNLS,SAFFLOWER SD KRNLS DRIED,12021,0,5.47,0,0,34.29,0,0,0.0,517,0,0,2.014,2.284,4.03,16.18,49,0,0.415,0.0,0.0,1.163,5.62,4.848,28.223,3.682,38.45,28.35,1 oz,0,,78,1.747,4.9,353,644,687,3,5.05,50,3,0.0,1.17,0.0,0.0,0.0
SESAME SEEDS,SESAME SEEDS WHOLE DRIED,12023,0,4.45,5,0,23.45,0,26,11.80000019,573,0,0,2.46,4.515,0.05,17.73,0,0,0.247,5.7,0.300000012,0.791,4.69,18.759,21.773,6.957,49.67,144.0,1 cup,9,1 tbsp,975,4.082,14.55,351,629,468,11,7.75,9,0,0.0,0.79,0.0,0.25,0.0
SESAME SD KRNLS,SESAME SD KRNLS TSTD WO/SALT (DECORT),12029,0,4.0,40,0,26.04,0,26,16.89999962,567,0,0,1.427,5.438,0.68,16.96,0,0,0.466,1.7,0.479999989,1.205,5.0,18.127,21.039,6.722,48.0,128.0,1 cup,28,1 oz,131,1.457,7.78,346,774,406,39,10.23,66,3,0.0,0.146,0.0,0.25,0.0
SESAME FLOUR,SESAME FLOUR LOW-FAT,12033,0,5.5,0,0,35.51,0,0,0.0,333,0,0,1.396,12.533,2.745,50.14,0,0,0.269,0.0,0.0,2.516,7.1,0.543,0.63,0.201,1.75,28.35,1 oz,0,,149,1.425,14.22,338,757,397,39,10.0,64,3,0.0,0.142,0.0,0.0,0.0
SUNFLOWER SD KRNLS,SUNFLOWER SD KRNLS DRIED,12036,0,3.02,30,0,20.0,0,55,8.600000381,584,0,0,1.95,8.335,1.13,20.78,46,0,0.355,53.0,2.619999886,1.48,4.73,18.528,23.137,4.455,51.46,46.0,1 cup  with hulls edible yield,140,1 cup,78,1.8,5.25,325,660,645,9,5.0,50,3,0.0,1.345,1.4,33.23,0.0
SUNFLOWER SD KRNLS,SUNFLOWER SD KRNLS OIL RSTD WO/SALT,12038,0,4.22,5,0,22.89,0,55,10.60000038,592,0,0,2.08,4.13,6.942,20.06,0,0,0.28,78.2,3.109999895,0.32,1.54,8.063,34.294,7.068,51.3,135.0,1 cup,28,1 oz,87,1.804,4.28,127,1139,483,3,5.21,9,0,0.0,0.792,1.1,36.33,3.1
SUNFLOWER SD BUTTER,SUNFLOWER SD BUTTER WO/SALT,12040,0,3.95,0,0,27.42,0,0,0.0,579,0,0,2.11,5.32,7.039,19.66,0,0,0.284,0.0,0.0,0.324,1.23,9.111,31.52,5.002,47.73,16.0,1 tbsp,28,1 oz,122,1.83,4.75,369,736,72,3,5.29,52,3,0.0,0.803,2.7,0.0,0.0
ACORNS,ACORNS RAW,12058,0,1.35,0,0,40.75,0,0,0.0,387,0,0,1.337,1.827,0.715,6.15,38,0,0.118,0.0,0.0,0.112,27.9,15.109,4.596,3.102,23.86,28.35,1 oz,0,,41,0.621,0.79,62,79,539,0,0.51,39,2,0.0,0.528,0.0,0.0,0.0
ACORN FLOUR,ACORN FLOUR FULL FAT,12060,0,1.69,0,0,54.65,0,0,0.0,501,0,0,1.743,2.382,0.931,7.49,0,0,0.154,0.0,0.0,0.146,6.0,19.11,5.813,3.923,30.17,28.35,1 oz,0,,43,0.611,1.21,110,103,712,0,0.64,51,3,0.0,0.688,0.0,0.0,0.0
ALMONDS,ALMONDS BLANCHED,12062,0,3.02,4,0,19.94,0,52,10.39999962,581,1,0,2.24,3.66,0.311,21.94,0,0,0.56,2.8,4.960000038,0.2,4.47,32.287,12.054,3.89,50.62,145.0,1 cup  whole kernels,9,1 tbsp,216,1.17,3.72,275,480,687,28,3.12,7,0,0.0,0.12,0.0,24.71,0.0
ALMONDS,ALMONDS OIL RSTD WO/SALT,12065,0,3.13,1,0,17.68,0,52,10.5,607,1,0,2.46,3.665,0.229,21.23,0,0,0.781,2.8,4.550000191,0.092,2.8,34.793,13.519,4.208,55.17,157.0,1 cup  whole kernels,28,1 oz   (22 whole kernels),291,0.955,3.68,274,466,699,1,3.07,1,0,0.0,0.118,0.0,25.97,0.0
BEECHNUTS,BEECHNUTS DRIED,12077,0,3.7,0,0,33.5,0,0,0.0,576,0,0,1.341,0.877,0.925,6.2,39,0,0.371,0.0,0.0,0.304,6.6,21.892,20.089,5.719,50.0,28.35,1 oz,0,,1,0.67,2.46,0,0,1017,38,0.36,0,0,0.0,0.684,15.5,0.0,0.0
BUTTERNUTS,BUTTERNUTS DRIED,12084,0,2.73,0,0,12.05,0,0,4.699999809,612,0,0,6.56,1.045,0.633,24.9,73,0,0.148,17.2,0.0,0.383,3.34,10.425,42.741,1.306,56.98,120.0,1 cup,28,1 oz,53,0.45,4.02,237,446,421,1,3.13,124,6,0.0,0.56,3.2,0.0,0.0
CASHEW NUTS,CASHEW NUTS OIL RSTD WO/SALT,12086,0,2.03,0,0,29.87,0,61,3.299999952,580,23,0,1.668,1.736,0.88,16.84,0,0,0.218,20.3,5.010000229,0.363,3.48,25.923,8.546,8.478,47.77,129.08,1 cup  whole,129,1 cup  halves and pieces,43,2.043,6.05,273,531,632,13,5.35,0,0,0.0,0.323,0.3,0.92,34.7
CASHEW BUTTER,CASHEW BUTTER PLN WO/SALT,12088,0,2.5,0,0,27.57,0,0,2.0,587,0,0,0.815,1.599,1.201,17.56,0,0,0.187,11.5,0.0,0.312,2.96,29.122,8.354,9.763,49.41,16.0,1 tbsp,28,1 oz,43,2.19,5.03,258,457,546,15,5.16,0,0,0.0,0.252,0.0,0.0,0.0
CHESTNUTS,CHESTNUTS CHINESE DRIED,12094,0,2.71,0,0,79.76,0,0,0.0,363,0,0,2.601,1.3,0.902,6.82,0,0,0.293,0.0,0.0,0.26,8.9,0.945,0.468,0.266,1.81,28.35,1 oz,0,,29,0.59,2.29,137,155,726,5,1.41,328,16,0.0,0.666,58.5,0.0,0.0
CHESTNUTS,CHESTNUTS CHINESE ROASTED,12096,0,1.78,0,0,52.36,0,0,0.0,239,0,0,1.708,1.5,0.592,4.48,25,0,0.09,0.0,0.0,0.15,40.2,0.62,0.307,0.175,1.19,28.35,1 oz,0,,19,0.387,1.5,90,102,477,4,0.93,5,0,0.0,0.437,38.4,0.0,0.0
CHESTNUTS,CHESTNUTS EUROPEAN RAW PEELED,12098,0,0.96,0,0,44.17,0,0,0.0,196,0,0,0.336,1.102,0.476,1.63,0,0,0.016,0.0,0.0,0.144,52.0,0.43,0.493,0.235,1.25,28.35,1 oz,0,,19,0.418,0.94,30,38,484,2,0.49,26,1,0.0,0.352,40.2,0.0,0.0
CHESTNUTS,CHESTNUTS EUROPEAN DRIED PEELED,12100,0,3.64,0,0,78.43,0,0,0.0,369,0,0,1.183,0.854,0.901,5.01,0,0,0.054,0.0,0.0,0.354,9.0,1.349,1.546,0.736,3.91,28.35,1 oz,0,,64,0.653,2.39,74,137,991,37,0.35,0,0,0.0,0.666,15.1,0.0,0.0
COCONUT MEAT,COCONUT MEAT RAW,12104,0,0.97,0,0,15.23,0,12,9.0,354,0,0,1.5,0.54,0.3,3.33,48,0,0.02,10.1,6.230000019,0.066,46.99,1.425,0.366,29.698,33.49,80.0,1 cup  shredded,397,1 medium,14,0.435,2.43,32,113,356,20,1.1,0,0,0.0,0.054,3.3,0.24,0.2
COCONUT MEAT,COCONUT MEAT DRIED (DESICCATED) SWTND FLAKED PACKAGED,12109,0,1.57,0,0,51.85,0,19,9.899999619,456,0,0,0.959,0.697,0.14,3.13,0,0,0.015,16.1,36.75,0.015,15.46,1.377,0.222,26.396,27.99,84.71,1 cup,28,1 oz,11,0.295,1.51,51,100,361,285,0.71,0,0,0.0,0.03,0.0,0.0,0.0
COCONUT MEAT,COCONUT MEAT DRIED (DESICCATED) TSTD,12114,0,2.3,0,0,44.4,0,0,0.0,592,0,0,2.801,0.616,0.817,5.3,0,0,0.102,0.0,0.0,0.061,1.0,1.999,0.514,41.678,47.0,28.35,1 oz,0,,27,0.812,3.39,92,211,554,37,2.05,0,0,0.0,0.306,1.5,0.0,0.0
NUTS,NUTS COCNT CRM CND SWTND,12116,0,0.34,0,0,53.21,0,7,0.200000003,357,0,0,0.815,0.038,0.163,1.17,0,0,0.04,5.5,51.5,0.022,28.97,0.679,0.159,15.472,16.31,296.0,1 cup,19,1 tbsp,4,0.236,0.13,17,22,101,36,0.6,0,0,0.0,0.029,0.0,0.13,0.1
COCONUT MILK,COCONUT MILK CND (LIQ EXPRESSED FROM GRATED MEAT&H2O),12118,0,0.97,0,0,2.81,0,8,0.0,197,0,0,0.768,0.637,0.153,2.02,0,0,0.0,0.0,0.0,0.022,72.88,0.907,0.233,18.915,21.33,226.0,1 cup,15,1 tbsp,18,0.223,3.3,46,96,220,13,0.56,0,0,0.0,0.028,1.0,0.0,0.0
No Category,HAZELNUTS OR FILBERTS,12120,3,2.29,11,0,16.7,0,46,9.699999809,628,92,0,6.175,1.8,0.918,14.95,54,0,0.113,2.4,4.340000153,0.643,5.31,45.652,7.92,4.464,60.75,115.0,1 cup  chopped,75,1 cup  ground,114,1.725,4.7,163,290,680,0,2.45,20,1,0.0,0.563,6.3,15.03,14.2
HAZELNUTS OR FILBERTS,HAZELNUTS OR FILBERTS DRY RSTD WO/SALT,12122,1,2.45,36,0,17.6,0,0,9.399999619,646,0,0,5.55,2.05,0.923,15.03,0,0,0.123,4.1,4.889999866,0.338,2.52,46.608,8.463,4.511,62.4,28.35,1 oz,0,,123,1.75,4.38,173,310,755,0,2.5,61,3,0.0,0.62,3.8,15.28,0.0
GINKGO NUTS,GINKGO NUTS DRIED,12128,0,2.8,0,0,72.45,0,0,0.0,348,0,0,0.22,11.732,1.345,10.35,24,0,0.176,0.0,0.0,0.43,12.4,0.739,0.737,0.381,2.0,28.35,1 oz,0,,20,0.536,1.6,53,269,998,13,0.67,1091,55,0.0,0.641,29.3,0.0,0.0
HICKORYNUTS,HICKORYNUTS DRIED,12130,0,2.0,0,0,18.25,0,0,6.400000095,657,0,0,4.61,0.907,1.746,12.72,68,0,0.131,8.1,0.0,0.867,2.65,32.611,21.886,7.038,64.37,120.0,1 cup,28,1 oz,61,0.738,2.12,173,336,436,1,4.31,131,7,0.0,0.192,2.0,0.0,0.0
MACADAMIA NUTS,MACADAMIA NUTS DRY RSTD WO/SALT,12132,0,1.14,0,0,13.38,0,45,8.0,718,0,0,3.036,2.274,0.603,7.79,0,0,0.087,11.7,4.139999866,0.71,1.61,59.275,1.498,11.947,76.08,131.6,1 cup  whole or halves,28,1 oz   (10-12 kernels),70,0.57,2.65,118,198,363,4,1.29,0,0,0.0,0.359,0.7,0.57,0.0
MIXED NUTS,MIXED NUTS OIL RSTD W/PNUTS WO/SALT,12137,0,3.47,0,0,21.41,0,0,9.899999619,617,0,0,1.892,5.061,1.248,16.76,0,0,0.222,0.0,0.0,0.498,2.03,31.695,13.299,8.725,56.33,142.0,1 cup,9,1 tbsp,108,1.661,3.21,235,464,581,11,5.08,19,1,0.0,0.24,0.5,0.0,0.0
FORMULATED,FORMULATED WHEAT-BASED UNFLAVORED W/SALT,12140,0,2.3,0,0,23.68,0,0,5.199999809,622,0,0,7.919,1.5,0.31,13.82,0,0,0.3,0.0,0.0,0.3,2.5,23.545,22.714,8.701,57.7,28.35,1 oz,0,,26,0.18,2.4,58,371,318,505,2.94,1,0,0.0,0.394,0.1,0.0,0.0
PECANS,PECANS DRY RSTD WO/SALT,12143,0,1.56,84,0,13.55,0,0,9.399999619,710,0,0,3.933,1.167,0.703,9.5,0,0,0.107,4.0,4.059999943,0.45,1.12,43.957,20.572,6.283,74.27,28.35,1 oz,0,,72,1.167,2.8,132,293,424,1,5.07,140,7,0.0,0.187,0.7,1.3,0.0
PILINUTS-CANARYTREE,PILINUTS-CANARYTREE DRIED,12145,0,2.91,0,0,3.98,0,0,0.0,719,0,0,2.313,0.519,0.479,10.8,81,0,0.093,0.0,0.0,0.913,2.77,37.229,7.605,31.184,79.55,120.0,1 cup,28,1 oz   (15 kernels),145,0.958,3.53,302,575,507,3,2.97,41,2,0.0,0.115,0.6,0.0,0.0
PINE NUTS,PINE NUTS PINYON DRIED,12149,0,2.26,0,0,19.3,0,0,10.69999981,629,0,0,4.333,4.37,0.21,11.57,43,0,0.223,0.0,0.0,1.243,5.9,22.942,25.668,9.377,60.98,28.35,1 oz,1,10 nuts,8,1.035,3.06,234,35,628,72,4.28,29,1,0.0,0.111,2.0,0.0,0.0
PISTACHIO NUTS,PISTACHIO NUTS DRY RSTD WO/SALT,12152,0,3.05,157,0,27.65,0,71,10.30000019,571,1205,0,1.275,1.425,0.513,21.35,47,0,0.158,9.3,7.809999943,0.84,1.99,24.216,13.899,5.555,45.97,122.53,1 cup,28,1 oz   (49 kernels),110,1.325,4.2,120,485,1042,10,2.3,262,13,0.0,1.274,2.3,1.93,13.2
WALNUTS,WALNUTS ENGLISH,12155,0,1.78,12,0,13.71,0,39,6.699999809,654,9,0,3.414,1.125,0.57,15.23,55,0,0.15,4.9,2.609999895,0.341,4.07,8.933,47.174,6.126,65.21,117.09,1 cup  chopped,80,1 cup  ground,98,1.586,2.91,158,346,441,2,3.09,20,1,0.0,0.537,1.3,0.7,2.7
COTTONSEED KRNLS,COTTONSEED KRNLS RSTD (GLANDLESS),12160,0,4.58,0,0,21.9,0,0,5.5,506,0,0,2.181,3.0,0.456,32.59,0,0,0.255,0.0,0.0,0.75,4.65,6.919,18.068,9.699,36.29,149.0,1 cup,10,1 tbsp,100,1.2,5.4,440,800,1350,25,6.0,442,22,0.0,0.782,9.0,0.0,0.0
SESAME BUTTER,SESAME BUTTER TAHINI FROM RSTD&TSTD KRNLS (MOST COMMON TYPE),12166,0,5.0,40,0,21.19,0,26,9.300000191,595,0,0,1.456,5.45,0.693,17.0,0,0,0.473,1.7,0.49000001,1.22,3.05,20.302,23.564,7.529,53.76,15.0,1 tbsp,28,1 oz,426,1.61,8.95,95,732,414,115,4.62,67,3,0.0,0.149,0.0,0.25,0.0
SESAME BUTTER,SESAME BUTTER PASTE,12169,0,5.4,0,0,24.05,0,0,5.5,586,0,0,2.54,6.7,0.052,18.08,0,0,0.2,5.9,0.0,0.24,1.6,19.209,22.296,7.124,50.87,16.0,1 tbsp,0,,960,4.214,19.2,362,659,582,12,7.29,50,3,0.0,0.816,0.0,0.0,0.0
SESAME BUTTER,SESAME BUTTER TAHINI FROM UNROASTED KRNLS,12171,0,4.73,0,0,17.89,0,0,9.300000191,607,0,0,1.457,5.644,0.694,17.95,0,0,0.12,0.0,0.0,1.587,3.0,21.313,24.737,7.904,56.44,14.0,1 tbsp,28,1 oz,141,1.488,6.35,353,790,459,1,10.45,67,3,0.0,0.149,0.0,0.0,0.0
CHESTNUTS,CHESTNUTS JAPANESE DRIED,12175,0,2.11,0,0,81.43,0,0,0.0,360,0,0,3.711,3.5,0.481,5.25,34,0,0.38,0.0,0.0,0.802,9.96,0.65,0.322,0.183,1.24,155.0,1 cup,28,1 oz,72,1.312,3.38,115,169,768,34,2.57,86,4,0.0,0.659,61.3,0.0,0.0
COCONUT MEAT,COCONUT MEAT DRIED (DESICCATED) CRMD,12177,0,2.44,0,0,21.52,0,0,0.0,684,0,0,2.783,0.611,0.811,5.3,0,0,0.101,0.0,0.0,0.061,1.67,2.939,0.756,61.257,69.08,28.35,1 oz,0,,26,0.807,3.36,92,209,551,37,2.04,0,0,0.0,0.304,1.5,0.0,0.0
SISYMBRIUM SP. SEEDS,SISYMBRIUM SP. SEEDS WHL DRIED,12193,0,18.9,0,0,58.26,0,0,0.0,318,0,0,1.512,16.825,0.997,12.14,0,0,0.423,0.0,0.0,0.191,6.1,1.486,2.023,0.902,4.6,74.0,1 cup,28,1 oz,1633,0.11,0.11,314,6,2130,92,0.3,63,3,0.0,0.778,30.7,0.0,0.0
SESAME BUTTER,SESAME BUTTER TAHINI FROM RAW&STONE GROUND KRNLS,12198,0,5.0,0,0,26.19,0,0,9.300000191,570,0,0,1.457,5.925,0.694,17.81,0,0,0.51,0.0,0.0,1.283,3.0,18.127,21.039,6.722,48.0,15.0,1 tbsp,28,1 oz,420,1.618,2.51,96,752,414,74,4.64,67,3,0.0,0.149,0.0,0.0,0.0
FORMULATED,FORMULATED WHEAT-BASED ALL FLAVORS XCPT MACADAMIA WO/SALT,12200,0,1.8,0,0,20.79,0,0,5.199999809,647,0,0,6.949,1.5,0.312,13.11,0,0,0.3,0.0,0.0,0.4,2.0,25.722,24.284,9.37,62.3,28.35,1 oz,0,,22,0.181,2.6,59,366,320,91,2.96,1,0,0.0,0.348,0.1,0.0,0.0
CHESTNUTS,CHESTNUTS JAPANESE RAW,12202,0,0.91,0,0,34.91,0,0,0.0,154,0,0,1.591,1.5,0.206,2.25,34,0,0.163,0.0,0.0,0.344,61.41,0.278,0.138,0.078,0.53,28.35,1 oz,0,,31,0.562,1.45,49,72,329,14,1.1,37,2,0.0,0.283,26.3,0.0,0.0
CHESTNUTS,CHESTNUTS JAPANESE RSTD,12204,0,1.2,0,0,45.13,0,0,0.0,201,0,0,2.065,0.7,0.466,2.97,0,0,0.0,0.0,0.0,0.45,49.9,0.419,0.207,0.118,0.8,28.35,1 oz,0,,35,0.73,2.1,64,93,427,19,1.43,74,4,0.0,0.418,28.0,0.0,0.0
ALMONDS,ALMONDS HONEY RSTD UNBLANCHED,12206,0,2.33,0,0,27.9,0,0,13.69999981,594,0,0,2.003,2.819,0.258,18.17,0,0,0.953,0.0,0.0,0.114,1.7,32.402,10.472,4.73,49.9,144.0,1 cup  whole kernels,28,1 oz,263,0.97,2.83,240,400,560,130,2.6,0,0,0.0,0.085,0.7,0.0,0.0
PUMPKIN&SQUASH SD KRNLS,PUMPKIN&SQUASH SD KRNLS RSTD W/SALT,12516,0,4.37,228,0,13.43,0,63,3.900000095,522,0,0,3.016,1.742,0.339,32.97,0,0,0.319,5.6,2.299999952,0.21,7.1,13.1,19.206,7.97,42.13,227.0,1 cup,28,1 oz,43,1.384,14.94,534,1172,806,575,7.44,380,19,0.0,0.09,1.8,0.0,47.2
SUNFLOWER SD KRNLS,SUNFLOWER SD KRNLS DRY RSTD W/SALT,12537,0,5.6,5,0,24.07,0,55,9.0,582,0,0,2.11,7.042,7.042,19.33,0,0,0.246,79.3,2.730000019,0.106,1.2,9.505,32.884,5.219,49.8,128.0,1 cup,28,1 oz,70,1.83,3.8,129,1155,850,410,5.29,9,0,0.0,0.804,1.4,26.1,2.7
SUNFLOWER SD KRNLS,SUNFLOWER SD KRNLS TSTD W/SALT,12539,0,4.4,0,0,20.59,0,0,11.5,619,0,0,2.114,4.198,7.056,17.21,0,0,0.285,62.2,0.0,0.325,1.0,10.841,37.507,5.953,56.8,134.0,1 cup,28,1 oz,57,1.834,6.81,129,1158,491,613,5.3,0,0,0.0,0.805,1.4,0.0,0.0
ALMONDS,ALMONDS DRY RSTD W/SALT,12563,0,3.2,1,0,19.29,0,52,11.80000019,597,1,0,2.62,3.85,0.229,22.09,0,0,0.859,2.8,4.900000095,0.074,2.6,33.658,12.649,4.047,52.83,138.0,1 cup  whole kernels,28,1 oz   (22 whole kernels),266,1.17,4.51,286,489,746,339,3.54,1,0,0.0,0.126,0.0,26.0,0.0
CASHEW NUTS,CASHEW NUTS DRY RSTD W/SALT,12585,0,3.95,0,0,32.69,0,61,3.0,574,23,0,0.826,1.4,1.217,15.31,0,0,0.2,11.7,5.010000229,0.2,1.7,27.317,7.836,9.157,46.35,137.0,1 cup  halves and whole,28,1 oz,45,2.22,6.0,260,490,565,640,5.6,0,0,0.0,0.256,0.0,0.92,34.7
CASHEW BUTTER,CASHEW BUTTER PLN W/SALT,12588,0,2.5,0,0,27.57,0,61,2.0,587,23,0,0.815,1.599,1.201,17.56,0,0,0.187,11.5,5.010000229,0.312,2.96,29.122,8.354,9.763,49.41,16.0,1 tbsp,28,1 oz,43,2.19,5.03,258,457,546,614,5.16,0,0,0.0,0.252,0.0,0.92,34.7
MIXED NUTS,MIXED NUTS DRY RSTD W/PNUTS W/SALT,12635,0,4.15,3,0,25.35,0,54,9.0,594,21,0,1.937,4.7,1.205,17.3,0,0,0.2,7.5,4.639999866,0.2,1.75,31.395,10.768,6.899,51.45,137.0,1 cup,28,1 oz,70,1.279,3.7,225,435,597,669,3.8,5,0,0.0,0.296,0.4,10.94,12.9
MIXED NUTS,MIXED NUTS WO/PNUTS OIL RSTD W/SALT,12638,0,2.89,4,1,22.27,0,51,5.5,615,22,0,1.547,1.964,0.962,15.52,0,0,0.486,421.5,4.380000114,0.504,3.15,33.137,11.449,9.087,56.17,144.0,1 cup,28,1 oz,106,1.795,2.57,251,449,544,306,4.66,8,0,0.0,0.18,0.5,8.2,17.9
PECANS,PECANS OIL RSTD W/SALT,12644,0,1.42,62,0,13.01,0,0,9.5,715,0,0,3.7,1.2,0.737,9.2,0,0,0.11,6.0,3.970000029,0.473,1.13,40.97,23.584,7.238,75.23,110.0,1 cup,28,1 oz   (15 halves),67,1.2,2.47,121,263,392,393,4.47,104,5,0.0,0.187,0.7,2.53,0.0
PUMPKIN&SQUASH SEEDS,PUMPKIN&SQUASH SEEDS WHL RSTD W/SALT,12663,0,3.8,0,0,53.75,0,39,0.0,446,0,0,0.496,0.286,0.056,18.55,0,0,0.052,0.0,0.0,0.034,4.5,6.032,8.844,3.67,19.4,64.0,1 cup,28,1 oz   (85 seeds),55,0.69,3.31,262,92,919,575,10.3,62,3,0.0,0.037,0.3,0.0,0.0
SESAME BUTTER,SESAME BUTTER TAHINI KRNLS UNSPEC,12698,0,5.09,0,0,21.5,0,0,4.699999809,592,0,0,0.0,5.64,0.0,17.4,0,0,0.12,1.7,0.0,1.59,3.0,20.016,23.232,7.423,53.01,15.0,1 tbsp,0,,141,1.61,4.42,95,790,459,35,4.62,67,3,0.0,0.15,4.2,0.0,0.0
BEEF,BEEF CARCASS LN&FAT CHOIC RAW,13001,0,0.81,0,0,0.0,74,0,0.0,291,0,0,0.013,3.54,0.32,17.32,19,0,0.16,18.1,0.0,0.08,57.26,10.47,0.92,9.75,24.05,28.35,1 oz,454,1 lb,8,0.069,1.83,17,154,267,59,3.57,0,0,2.67,0.33,0.0,0.0,0.0
BEEF,BEEF RTL CUTS FAT RAW,13019,0,0.28,0,0,0.0,99,0,0.0,674,0,0,0.0,1.437,0.163,8.21,0,0,0.037,6.6,0.0,0.03,20.21,30.94,2.56,29.45,70.89,28.35,1 oz,113,4 oz,26,0.028,0.72,5,61,96,26,0.82,0,0,0.73,0.108,0.0,0.0,3.4
